"siteslist","cc","meanmat","varmat","varlogmat","sdmat","meanlo","varlo","varloglo","sdlo","meanutah","meangdd","matslope","matslopese","matslopeconfint11","matslopeconfint89","matslopelog","matslopelogse","matslopelogconfint11","matslopelogconfint89","meanmatlo","varmatlo","sdmatlo","matslopelog_exp"
21,"1950-1970",5.26309824301632,2.97049210302528,0.131068959419728,1.72351156161637,125,49.6842105263158,0.00336220414310116,7.04870275485609,1992,97.018387554213,-2.30188190518646,0.79677331116633,-3.64138898121058,-0.962374829162349,-0.0834251289600771,0.032225270306634,-0.137601112263708,-0.0292491456564458,8.00608853072739,1.11216067341908,1.05459028699257,0.91995996245188
21,"1990-2010",6.40430313554119,1.07481132770243,0.0256445570785725,1.03673107781258,115.4,50.2666666666667,0.00402978986742404,7.08989891794422,2287.2,97.263757072976,-4.90863451854103,1.68349358768569,-7.93443741296816,-1.8828316241139,-0.273769930546308,0.101359624396301,-0.455947188077766,-0.0915926730148489,7.92779014538072,0.899542837865691,0.94844232184445,0.760507024570537
21,"1970-1990",5.15097119634223,1.41912809203252,0.0548433427082366,1.1912716281489,123.55,14.6815789473684,0.000941644272239846,3.83165485754764,2160,70.3387444485186,0.254289887526696,0.755749410739621,-1.01624925980608,1.52482903485947,0.0060012353226996,0.0308524218891512,-0.045866763835686,0.0578692344810852,7.02000790760672,1.38809479931706,1.17817435013544,1.00601927881175
22,"1950-1970",5.77814741183194,2.55363826078513,0.0918359536934702,1.59801071985926,126,47.4736842105263,0.00315854313655814,6.8901149635203,2393.4,96.8575218216516,-3.17551454338137,0.687455612619282,-4.3312405756804,-2.01978851108234,-0.120389971437355,0.0332495384517898,-0.176287918076046,-0.0644920247986643,8.29820949193992,1.72377137236362,1.31292473979418,0.886574630511285
22,"1990-2010",6.62546706502402,0.911952937897159,0.0205979417240222,0.954962270405045,113.6,31.1555555555556,0.00253730440989569,5.58171618371586,2766,82.9080897367876,-4.4381143912282,1.34474425872261,-6.85507106992914,-2.02115771252725,-0.257332985086869,0.0843816921085482,-0.408995201139439,-0.105670769034299,7.78114498736818,0.469772140232059,0.685399256077842,0.773110736554021
22,"1970-1990",5.83102445983038,1.28196164335239,0.0381227521275308,1.13223745007502,124.85,58.5552631578947,0.00408166224041583,7.65214108324557,2247.6,94.7375989544872,-1.46282601593757,1.55521414949436,-4.07739697204938,1.15174494017423,-0.0691186135240651,0.0753838043128633,-0.195851195902967,0.0576139688548372,8.0079917564913,0.636219672733527,0.797633796132992,0.933215981476879
23,"1950-1970",5.54973348251116,2.2900738144244,0.0910952959047501,1.51329898381794,133.05,88.9973684210526,0.00493940142459703,9.43384165762033,1961.4,97.3476589704446,-0.850439862566377,1.45562088774943,-3.29757815375073,1.59669842861797,-0.0415691245158117,0.0540032727153856,-0.132357514283574,0.0492192652519504,7.95166917710505,1.42721691761855,1.19466184237153,0.959283023075101
23,"1990-2010",6.4520408393922,0.796263032053349,0.0196599406613291,0.892335717122961,116.3,38.0111111111111,0.00299130636077856,6.1653151672166,2289.6,80.6284416964689,-4.05284210526102,1.97836260379606,-7.60862356862951,-0.497060641892515,-0.218668095201451,0.114201917518193,-0.423927262865231,-0.013408927537671,7.27083854716151,0.803746806479243,0.896519272787397,0.803588388738836
23,"1970-1990",5.63967610345161,1.44298207419083,0.0458093515067913,1.20124188829346,132.5,75.4210526315789,0.00438422938676538,8.68452949972415,2181,117.354262506312,-1.00479918715024,1.68750094044529,-3.84176601177314,1.83216763747265,-0.0361125818811879,0.0724192548488503,-0.157861268679481,0.0856361049171055,8.7780965779878,2.82767326370214,1.68156869134215,0.964531698577237
24,"1950-1970",5.75756134671831,2.65931806304187,0.0881740814224707,1.63074156844114,119.2,101.326315789474,0.00701340848265199,10.0660973465129,2352,88.8014474793931,-4.38967321497405,1.02288093113344,-6.10930441494198,-2.67004201500612,-0.195312076528734,0.0479546484930649,-0.275931733443046,-0.114692419614423,7.68849982814863,0.921796711352856,0.960102448363119,0.8225779107367
