"pepid","bbch","year","doy","lon","lat"
"2572","60","1997","88","6.65","49.7333"
"1347","60","1997","89","6.75","50.9667"
"2355","60","1997","89","8.98333","50.1667"
"3082","60","1997","89","8.98333","49.4667"
"4649","60","1997","89","7.25","49.2167"
"4651","60","1997","89","7.11667","49.2"
"1365","60","1997","90","6.81667","50.7833"
"1549","60","1997","90","7.46667","51.6667"
"2041","60","1997","90","8.93333","50.05"
"2816","60","1997","90","7.5","49.2167"
"3103","60","1997","90","8.5","49.0167"
"3158","60","1997","90","8.85","49.1"
"966","60","1997","91","7.3","52.7"
"1948","60","1997","91","8.6","49.8"
"2020","60","1997","91","8.56667","49.9667"
"2769","60","1997","91","8.05","49.6"
"2896","60","1997","91","9.3","48.7333"
"2899","60","1997","91","9.26667","48.7333"
"3000","60","1997","91","9.56667","49.25"
"3089","60","1997","91","8.7","49.3167"
"3161","60","1997","91","9.31667","49.75"
"4282","60","1997","92","9.15","50.0833"
"4452","60","1997","92","9.76667","49.7833"
"8230","60","1997","92","6.45","51.7833"
"977","60","1997","92","8.03333","52.3167"
"1423","60","1997","92","7.3","50.7333"
"1620","60","1997","92","8.81667","51.6"
"2820","60","1997","92","7.76667","49.5833"
"2939","60","1997","92","9.36667","49.15"
"3228","60","1997","92","8.78333","47.7667"
"4067","60","1997","93","10.7167","49.75"
"4363","60","1997","93","10.6167","50"
"4435","60","1997","93","10.1833","50"
"4446","60","1997","93","9.98333","49.7667"
"1326","60","1997","93","6.25","51.5833"
"3121","60","1997","93","8.98333","49.35"
"1569","60","1997","94","7.48333","52.0833"
"2439","60","1997","94","8.63333","50.6167"
"2761","60","1997","94","7.56667","49.4667"
"2819","60","1997","94","7.81667","49.7333"
"3092","60","1997","94","8.88333","49.3833"
"3492","60","1997","94","12.1333","47.8667"
"3579","60","1997","94","12.9333","47.95"
"4306","60","1997","94","10.2167","50.3167"
"4977","60","1997","94","12.9833","52.3667"
"5870","60","1997","94","11.4667","51.2833"
"6030","60","1997","94","12.1333","51.05"
"1643","60","1997","96","8.41667","52"
"2861","60","1997","96","10.1167","48.8667"
"3412","60","1997","96","9.65","47.8333"
"3533","60","1997","96","11.9","48.0333"
"4466","60","1997","96","10.8333","48.35"
"1929","60","1997","97","8.73333","49.6833"
"2009","60","1997","97","8.81667","50.5167"
"2782","60","1997","97","7.4","49.5167"
"5714","60","1997","97","12.1167","51.6"
"5871","60","1997","97","11.8167","51.2333"
"6125","60","1997","97","10.8333","51.0667"
"926","60","1997","98","7.85","52.4"
"2972","60","1997","98","9.85","49.5333"
"4230","60","1997","98","10.6","49.5833"
"4256","60","1997","98","10.3167","49.45"
"476","60","1997","99","9.35","52.2667"
"481","60","1997","99","9.95","51.5333"
"658","60","1997","99","10.4833","52.3833"
"906","60","1997","99","8.03333","52.2833"
"1300","60","1997","99","7.01667","51.1"
"2418","60","1997","99","8.06667","50.15"
"3482","60","1997","99","12.8833","47.7333"
"4265","60","1997","100","10.9833","49.1167"
"4592","60","1997","100","10.7333","48.5667"
"4687","60","1997","100","14.3167","51.7833"
"4776","60","1997","100","13.9667","51.8"
"5854","60","1997","100","11.7333","51.1333"
"5888","60","1997","100","11.95","52.7167"
"5998","60","1997","100","11.0333","51.8167"
"402","60","1997","100","9.26667","52.0667"
"561","60","1997","100","10.25","51.65"
"1111","60","1997","100","10.85","52.4333"
"1840","60","1997","100","8.13333","51.5"
"2133","60","1997","100","10","50.85"
"2848","60","1997","100","9.98333","48.4"
"2921","60","1997","100","10.2333","48.5333"
"3538","60","1997","100","12.15","48.2833"
"427","60","1997","101","9.45","52.4"
"956","60","1997","101","8.35","52.2"
"1384","60","1997","101","7.61667","50.8667"
"1648","60","1997","101","8.6","52.2"
"2980","60","1997","101","9.88333","49.4333"
"3014","60","1997","101","9.88333","49.0833"
"3418","60","1997","101","9.75","47.9333"
"3617","60","1997","101","11.6333","48.6"
"3653","60","1997","101","12.5667","47.85"
"4515","60","1997","101","10.2167","47.8"
"3759","60","1997","102","12.3","48.7333"
"4046","60","1997","102","11.1333","50.2167"
"4346","60","1997","102","9.93333","50.1"
"5753","60","1997","102","11.9833","52.35"
"5797","60","1997","102","12.1","52.75"
"5963","60","1997","102","11.3667","51.9167"
"6128","60","1997","102","11.0167","51.05"
"6297","60","1997","102","11.5833","50.75"
"6312","60","1997","102","11.4","50.6167"
"480","60","1997","102","9.93333","51.5333"
"522","60","1997","102","10.15","52.0833"
"2061","60","1997","102","10.0167","51.2167"
"2327","60","1997","102","8.3","50.7833"
"3317","60","1997","102","9.31667","47.7667"
"563","60","1997","103","10.0333","51.8"
"911","60","1997","103","7.31667","52.8667"
"2111","60","1997","103","9.71667","50.6167"
"2120","60","1997","103","9.51667","50.6333"
"2165","60","1997","103","9.6","51.2833"
"3560","60","1997","103","11.4667","48.8167"
"3837","60","1997","103","12.1167","49.3333"
"4173","60","1997","103","10.5167","49.35"
"5684","60","1997","103","11.5833","52.1167"
"5729","60","1997","103","11.8333","52.1333"
"6063","60","1997","103","12.45","51.05"
"797","60","1997","104","8.63333","53.8667"
"969","60","1997","104","7.95","52.25"
"1381","60","1997","104","7.61667","51.0333"
"2168","60","1997","104","9.51667","51.3833"
"2282","60","1997","104","9.25","51.45"
"3091","60","1997","104","8.75","49.2667"
"3934","60","1997","104","12.0167","49.0667"
"4984","60","1997","104","12.95","52.3667"
"5661","60","1997","104","12.6333","51.3667"
"5695","60","1997","104","11.3","51.7167"
"6044","60","1997","104","12.0833","50.8833"
"6371","60","1997","104","11.0167","51.2833"
"4045","60","1997","105","11.15","50.2667"
"4692","60","1997","105","13.0667","52.3833"
"5764","60","1997","105","12.55","51.6833"
"5781","60","1997","105","10.7167","51.9667"
"6088","60","1997","105","11.3833","51.3167"
"6216","60","1997","105","10.7","51.1833"
"553","60","1997","105","10","51.7167"
"649","60","1997","105","10.55","52.4833"
"654","60","1997","105","10.55","52.3833"
"738","60","1997","105","11.05","53.1"
"933","60","1997","105","6.76667","52.6333"
"975","60","1997","105","8.05","52.15"
"502","60","1997","106","9.7","51.8"
"717","60","1997","106","11.5333","53.0333"
"1136","60","1997","106","7.91667","53.25"
"1510","60","1997","106","6.93333","51.9833"
"1664","60","1997","106","9.08333","51.8667"
"2852","60","1997","106","10.2167","49.0167"
"2977","60","1997","106","9.93333","49.45"
"3642","60","1997","106","11.1667","48"
"4419","60","1997","106","10.3833","50.4167"
"4640","60","1997","106","6.7","49.25"
"5643","60","1997","106","12.8833","51.65"
"5698","60","1997","106","11.6833","51.7167"
"5819","60","1997","106","11.0333","52.4833"
"6045","60","1997","106","12.1333","50.8833"
"381","60","1997","107","8.81667","52.9833"
"1041","60","1997","107","7.11667","53.35"
"1493","60","1997","107","6.63333","50.4833"
"1593","60","1997","107","7.91667","51.8667"
"2088","60","1997","107","9.33333","51.2"
"3737","60","1997","107","11.85","48.8167"
"4492","60","1997","107","10.7","47.5667"
"4620","60","1997","107","7.13333","49.3167"
"5872","60","1997","107","11.1167","52.0833"
"5924","60","1997","107","11.7833","51.45"
"5942","60","1997","107","11.4","51.5"
"6211","60","1997","107","10.65","51.1"
"3727","60","1997","108","13.1833","48.45"
"3945","60","1997","108","11.6167","48.9"
"4044","60","1997","108","11.0333","50.3"
"4576","60","1997","108","10.6833","48.1833"
"5503","60","1997","108","12.6167","50.8667"
"5663","60","1997","108","12.7333","51.3667"
"5928","60","1997","108","11.3833","52.85"
"6254","60","1997","108","10.4","51.25"
"6437","60","1997","108","10.35","51.4333"
"94","60","1997","108","10.6333","53.4833"
"596","60","1997","108","9.76667","52.55"
"1324","60","1997","108","6.18333","51.6333"
"1665","60","1997","108","9.06667","51.8333"
"1710","60","1997","108","8.71667","51.7333"
"2054","60","1997","108","9.93333","51.1833"
"2890","60","1997","108","10.2333","49.1333"
"3632","60","1997","108","11.35","48.45"
"651","60","1997","109","10.6","52.7333"
"2613","60","1997","109","6.63333","50.2833"
"4892","60","1997","109","12.1167","52.9833"
"5766","60","1997","109","12.3167","51.7833"
"5949","60","1997","109","11.3667","51.5"
"6348","60","1997","109","10.4333","50.7167"
"377","60","1997","110","8.58333","52.9"
"1074","60","1997","110","9.85","51.9"
"1124","60","1997","110","10.7167","52.1167"
"2100","60","1997","110","9.91667","50.45"
"4364","60","1997","110","10.4333","50.15"
"4667","60","1997","110","13.3667","52.4"
"4813","60","1997","110","13.55","51.5667"
"4978","60","1997","110","13.2","52.4"
"5528","60","1997","110","12.65","50.7333"
"5725","60","1997","110","11.9667","52.15"
"5890","60","1997","110","11.8333","52.7167"
"6028","60","1997","110","12.1333","50.9667"
"6386","60","1997","110","11.6667","50.85"
"4276","60","1997","111","9.93333","49.8"
"4317","60","1997","111","9.91667","50.2833"
"4693","60","1997","111","13.0333","52.4333"
"4719","60","1997","111","14.1667","52.8"
"4751","60","1997","111","12.5333","52.0167"
"4910","60","1997","111","13.6167","51.7833"
"5862","60","1997","111","11.7167","51.1"
"6016","60","1997","111","12.7333","51.6833"
"6087","60","1997","111","11.1667","51.3"
"6120","60","1997","111","11.9833","50.9667"
"48","60","1997","111","10.7333","53.95"
"785","60","1997","111","10.7333","52.8333"
"1154","60","1997","111","8.01667","52.9667"
"1828","60","1997","111","8.1","50.9667"
"2130","60","1997","111","9.56667","50.8333"
"2793","60","1997","111","8.28333","49.4333"
"3397","60","1997","111","8.88333","48.3833"
"2799","60","1997","112","8.23333","49.3"
"5880","60","1997","112","11.6333","52.8333"
"6280","60","1997","112","10.8833","51.55"
"740","60","1997","113","10.4833","53.3667"
"807","60","1997","113","9.11667","53.45"
"833","60","1997","113","8.8","53.2167"
"1581","60","1997","113","7.88333","52.3167"
"3912","60","1997","113","11.6667","49.15"
"4891","60","1997","113","12.4167","52.9333"
"5828","60","1997","113","11.0833","52.6333"
"6184","60","1997","113","10.7333","50.4333"
"3891","60","1997","114","12.3","49.3167"
"4034","60","1997","114","11.7167","49.9"
"4097","60","1997","114","11.4333","50.05"
"4897","60","1997","114","13.8667","52.0167"
"5163","60","1997","114","12.3833","53.75"
"5446","60","1997","114","12.5","51.5167"
"5571","60","1997","114","13.4167","51.2333"
"5851","60","1997","114","11.65","51.1833"
"688","60","1997","114","10.3667","53.4167"
"1684","60","1997","114","8.66667","52.2667"
"1713","60","1997","114","9.3","51.5833"
"217","60","1997","115","9.85","54.1667"
"550","60","1997","115","9.8","51.7333"
"598","60","1997","115","10.0667","52.4"
"670","60","1997","115","10.85","52.6667"
"860","60","1997","115","9.38333","53.6667"
"1765","60","1997","115","8.63333","51.1167"
"2284","60","1997","115","9.16667","51.3333"
"3585","60","1997","115","12.7667","48.0667"
"3698","60","1997","115","12.6833","48.9833"
"3865","60","1997","115","12.85","49.3167"
"3895","60","1997","115","12.15","49.5833"
"4263","60","1997","115","10.9333","48.9"
"4741","60","1997","115","14.1167","52.2167"
"5178","60","1997","115","11.2","53.4333"
"5511","60","1997","115","12.8","51.1167"
"5535","60","1997","115","13.9167","51.2167"
"5586","60","1997","115","14.85","51.2833"
"5656","60","1997","115","12.35","50.7"
"5883","60","1997","115","11.55","52.9667"
"6354","60","1997","115","12.3667","50.8833"
"3744","60","1997","116","12.7333","49.1333"
"3803","60","1997","116","12.5667","48.4667"
"3860","60","1997","116","11.9167","49.2667"
"3959","60","1997","116","11.6833","49.5333"
"4055","60","1997","116","11.1667","49.95"
"4098","60","1997","116","11.6167","50.1167"
"4487","60","1997","116","10.9833","48.35"
"4710","60","1997","116","13.8833","53.1"
"4887","60","1997","116","13.6333","52.35"
"5098","60","1997","116","13.15","53.7167"
"5501","60","1997","116","12.45","50.8667"
"5522","60","1997","116","13.55","51.35"
"5721","60","1997","116","11.9833","52.2167"
"5818","60","1997","116","12.9","51.8833"
"6070","60","1997","116","10.7833","50.7833"
"6132","60","1997","116","12.2333","50.8"
"6200","60","1997","116","11.7","51.05"
"218","60","1997","116","9.66667","54.3"
"263","60","1997","116","10.15","53.8167"
"2603","60","1997","116","6.7","50.15"
"148","60","1997","117","10.8333","54.25"
"213","60","1997","117","9.65","54.0833"
"1217","60","1997","117","8.86667","53.1"
"3890","60","1997","117","12.35","49.35"
"3897","60","1997","117","12.1833","49.7167"
"5054","60","1997","117","12.55","53.0667"
"5061","60","1997","117","13.3333","52.2"
"5302","60","1997","117","13.8333","53.55"
"5352","60","1997","117","14","54.05"
"6431","60","1997","117","10.3333","51.35"
"3798","60","1997","118","12.8833","49.0833"
"3866","60","1997","118","12.7667","49.2167"
"4937","60","1997","118","12.6667","52.9833"
"4993","60","1997","118","12.0833","53.0333"
"5048","60","1997","118","13.3333","53.2167"
"5103","60","1997","118","13.7833","53.7667"
"5248","60","1997","118","12.45","54.25"
"5507","60","1997","118","15.0333","51.2667"
"6191","60","1997","118","10.8167","50.2667"
"841","60","1997","118","9.5","53.1333"
"938","60","1997","118","7.28333","52.2833"
"191","60","1997","119","10.5833","54.3"
"868","60","1997","119","9.31667","53.6167"
"2242","60","1997","119","8.73333","51.35"
"3827","60","1997","119","13.5167","48.75"
"3930","60","1997","119","11.9333","49.0167"
"3950","60","1997","119","12.2667","49.2"
"3967","60","1997","119","12.3167","49.7833"
"3981","60","1997","119","12.2667","49.65"
"4132","60","1997","119","11.55","49.7667"
"4150","60","1997","119","12.1833","50.0667"
"4989","60","1997","119","13.9333","53.3167"
"5046","60","1997","119","13.6","53.2667"
"5078","60","1997","119","12.0667","54.1333"
"5129","60","1997","119","13.25","53.9167"
"5333","60","1997","119","14.0667","53.75"
"5652","60","1997","119","14.7333","51.5"
"3893","60","1997","120","12.05","49.8333"
"5079","60","1997","120","12.0333","54.1667"
"5091","60","1997","120","11.4667","53.9"
"5156","60","1997","120","12.9667","54.0833"
"5356","60","1997","120","14.0333","54.0167"
"5406","60","1997","120","12.65","50.55"
"5632","60","1997","120","14.2167","51.0667"
"5699","60","1997","120","11.65","51.7"
"5943","60","1997","120","11.0833","51.5667"
"6024","60","1997","120","11.6833","52.3833"
"6399","60","1997","120","10.5","50.6167"
"6429","60","1997","120","10.4833","51.4833"
"296","60","1997","120","10.4167","53.8667"
"39","60","1997","121","10.7","53.9167"
"276","60","1997","121","9.78333","53.9"
"1847","60","1997","121","8.41667","50.9333"
"3747","60","1997","121","12.9","48.65"
"5080","60","1997","121","12.0833","54.1833"
"5236","60","1997","121","13.95","53.5167"
"5509","60","1997","121","14.95","51.0333"
"4921","60","1997","122","13","52.6"
"5307","60","1997","122","13.6167","53.4667"
"5941","60","1997","122","11.05","51.5333"
"56","60","1997","122","9.56667","54.7333"
"827","60","1997","122","8.61667","53.2"
"2655","60","1997","123","6.76667","49.9833"
"3530","60","1997","123","12","48.1667"
"3963","60","1997","123","12.2833","49.95"
"4142","60","1997","123","11.5667","50.2167"
"5262","60","1997","123","12.3167","54.0667"
"5277","60","1997","123","13.4333","54.6833"
"4540","60","1997","124","10.1667","47.95"
"5527","60","1997","124","12.6833","50.8333"
"6188","60","1997","124","10.85","50.5167"
"6221","60","1997","124","11.6667","50.4833"
"6222","60","1997","124","11.5333","50.3833"
"1790","60","1997","124","8.33333","51.35"
"1850","60","1997","124","8.46667","50.9833"
"1032","60","1997","125","7.3","53.55"
"2670","60","1997","125","7.96667","50.5667"
"2690","60","1997","125","7.83333","50.5667"
"3824","60","1997","127","13.8167","48.75"
"3986","60","1997","127","12.5833","49.4333"
"6090","60","1997","127","11.0833","51.4"
"3563","60","1997","128","11.2833","48.7833"
"4157","60","1997","128","11.8833","50.1"
"3625","60","1997","130","10.7833","47.7333"
"6234","60","1997","131","10.05","50.5333"
"6266","60","1997","131","11.15","50.5"
"3783","60","1997","133","13.2","48.9333"
"6179","60","1997","134","10.6","50.3667"
"6268","60","1997","135","11.2167","50.5"
"6193","60","1997","138","10.8667","50.5833"
"900","60","1997","145","8.61667","53.45"
"1235","60","1998","81","6.45","51.2"
"1341","60","1998","82","6.91667","50.9167"
"3052","60","1998","83","8.58333","49.1333"
"3051","60","1998","84","8.55","49.5167"
"3087","60","1998","86","8.73333","49.25"
"1549","60","1998","87","7.46667","51.6667"
"3023","60","1998","87","8.8","49.0667"
"1275","60","1998","88","6.48333","51.25"
"2439","60","1998","88","8.63333","50.6167"
"3036","60","1998","88","9.4","48.8"
"3237","60","1998","88","7.88333","48.3333"
"3482","60","1998","88","12.8833","47.7333"
"1287","60","1998","89","6.01667","51.7833"
